id,type,plan,rarity,limit_break,sp_r,start_b,spp,pb,lb,sp_lb,sp_lb20,n_lb,rest_b,gift_b,date_b,shop_b,class_b,s_guidance,ub,a_ub,m_ub,cb,ssr_cb,m_cb,a_cb,cond_cb,conc_cb,imp_cb,mot_cb,pres_cb,str_cb,fpp_cb,energy_cb,delete,a_delete,m_delete,replace,drink_acq,drink_buy,item_acq,cust,eb,event,char_name,ability1,ability2,ability3,ability4,event1,event2,event3,sig_desc
30050,2,3,3,3,28,57,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,It's the start of a new life,Gain +57 Visual at the start of the produce,Gain +28% chance of a Visual SP Lesson,"At the end of a Visual Lesson, gain +6 Visual","When acquiring a skill card with a Preservation effect, gain +3 Visual",Signature - The Seriousness of Strength,Gain +35 Visual,Random Enhance,"At the end of an outing, if Visual is 400+, gain +15 Visual and choose a card to replace with a different skill card"
30050,2,3,3,4,28,60,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,It's the start of a new life,Gain +60 Visual at the start of the produce,Gain +28% chance of a Visual SP Lesson,"At the end of a Visual Lesson, gain +6 Visual","When acquiring a skill card with a Preservation effect, gain +4 Visual",Signature - The Seriousness of Strength,Gain +40 Visual,Random Enhance,"At the end of an outing, if Visual is 400+, gain +15 Visual and choose a card to replace with a different skill card"
30051,1,0,3,0,21,48,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Can you stand on your own?,Gain +48 Dance at the start of the produce,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +13 Dance","When acquiring a Mental (M) card, gain +2 Dance",Signature - My Own Shoes,Gain +30 Dance,Basic Transform,"Dance lesson / Dance turn only\nAt the start of the turn, if Stamina is below 50%, recover 15% of your maximum Stamina\nTwice per lesson"
30051,1,0,3,1,21,51,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Can you stand on your own?,Gain +51 Dance at the start of the produce,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +13 Dance","When acquiring a Mental (M) card, gain +2 Dance",Signature - My Own Shoes,Gain +35 Dance,Basic Transform,"Dance lesson / Dance turn only\nAt the start of the turn, if Stamina is below 50%, recover 15% of your maximum Stamina\nTwice per lesson"
30051,1,0,3,2,28,54,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Can you stand on your own?,Gain +54 Dance at the start of the produce,Gain +28% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +13 Dance","When acquiring a Mental (M) card, gain +2 Dance",Signature - My Own Shoes,Gain +35 Dance,Basic Transform,"Dance lesson / Dance turn only\nAt the start of the turn, if Stamina is below 50%, recover 15% of your maximum Stamina\nTwice per lesson"
30051,1,0,3,3,28,57,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Can you stand on your own?,Gain +57 Dance at the start of the produce,Gain +28% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +17 Dance","When acquiring a Mental (M) card, gain +2 Dance",Signature - My Own Shoes,Gain +35 Dance,Basic Transform,"Dance lesson / Dance turn only\nAt the start of the turn, if Stamina is below 50%, recover 15% of your maximum Stamina\nTwice per lesson"
30051,1,0,3,4,28,60,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Can you stand on your own?,Gain +60 Dance at the start of the produce,Gain +28% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +17 Dance","When acquiring a Mental (M) card, gain +3 Dance",Signature - My Own Shoes,Gain +40 Dance,Basic Transform,"Dance lesson / Dance turn only\nAt the start of the turn, if Stamina is below 50%, recover 15% of your maximum Stamina\nTwice per lesson"
30052,1,1,3,0,0,0,0,0.065,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,30,This is where it all begins!,Gain +6.5% in Dance Lessons,"When a skill card is deleted, gain +8 Dance","At the end of a Dance SP lesson, gain +13 Dance","At the end of a Class or Business, gain +5 Dance",Signature - The starting line to a dream,Gain +30 Dance,Random Enhance,"Dance lesson / Dance turn only\nAt the start of the turn, if Good Shape is 3+, gain +3 Good Shape\nCost: 1 Stamina (Red)\nTwice per lesson"
30052,1,1,3,1,0,0,0,0.07,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,35,This is where it all begins!,Gain +7.0% in Dance Lessons,"When a skill card is deleted, gain +8 Dance","At the end of a Dance SP lesson, gain +13 Dance","At the end of a Class or Business, gain +5 Dance",Signature - The starting line to a dream,Gain +35 Dance,Random Enhance,"Dance lesson / Dance turn only\nAt the start of the turn, if Good Shape is 3+, gain +3 Good Shape\nCost: 1 Stamina (Red)\nTwice per lesson"
30052,1,1,3,2,0,0,0,0.075,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,35,This is where it all begins!,Gain +7.5% in Dance Lessons,"When a skill card is deleted, gain +11 Dance","At the end of a Dance SP lesson, gain +13 Dance","At the end of a Class or Business, gain +5 Dance",Signature - The starting line to a dream,Gain +35 Dance,Random Enhance,"Dance lesson / Dance turn only\nAt the start of the turn, if Good Shape is 3+, gain +3 Good Shape\nCost: 1 Stamina (Red)\nTwice per lesson"
30052,1,1,3,3,0,0,0,0.08,0,17,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,35,This is where it all begins!,Gain +8.0% in Dance Lessons,"When a skill card is deleted, gain +11 Dance","At the end of a Dance SP lesson, gain +17 Dance","At the end of a Class or Business, gain +5 Dance",Signature - The starting line to a dream,Gain +35 Dance,Random Enhance,"Dance lesson / Dance turn only\nAt the start of the turn, if Good Shape is 3+, gain +3 Good Shape\nCost: 1 Stamina (Red)\nTwice per lesson"
30052,1,1,3,4,0,0,0,0.085,0,17,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,40,This is where it all begins!,Gain +8.5% in Dance Lessons,"When a skill card is deleted, gain +11 Dance","At the end of a Dance SP lesson, gain +17 Dance","At the end of a Class or Business, gain +7 Dance",Signature - The starting line to a dream,Gain +40 Dance,Random Enhance,"Dance lesson / Dance turn only\nAt the start of the turn, if Good Shape is 3+, gain +3 Good Shape\nCost: 1 Stamina (Red)\nTwice per lesson"
30053,2,3,3,0,21,48,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,30,There is no shortage of opponents!,Gain +48 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +13 Visual","When a Mental (M) skill card is deleted, gain +17 Visual (only thrice per produce)",Signature - Please play against me!,Gain +30 Visual,Random Enhance,Cost: -2 (0)\nSelect 1 skill card from the deck or discard pile and move it to the reserve\nDraw 1 skill card\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30053,2,3,3,1,21,51,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,35,There is no shortage of opponents!,Gain +51 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +13 Visual","When a Mental (M) skill card is deleted, gain +17 Visual (only thrice per produce)",Signature - Please play against me!,Gain +35 Visual,Random Enhance,Cost: -2 (0)\nSelect 1 skill card from the deck or discard pile and move it to the reserve\nDraw 1 skill card\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30053,2,3,3,2,28,54,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,35,There is no shortage of opponents!,Gain +54 Visual at the start of the produce,Gain +28% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +13 Visual","When a Mental (M) skill card is deleted, gain +17 Visual (only thrice per produce)",Signature - Please play against me!,Gain +35 Visual,Random Enhance,Cost: -2 (0)\nSelect 1 skill card from the deck or discard pile and move it to the reserve\nDraw 1 skill card\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30053,2,3,3,3,28,57,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,35,There is no shortage of opponents!,Gain +57 Visual at the start of the produce,Gain +28% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +17 Visual","When a Mental (M) skill card is deleted, gain +17 Visual (only thrice per produce)",Signature - Please play against me!,Gain +35 Visual,Random Enhance,Cost: -2 (0)\nSelect 1 skill card from the deck or discard pile and move it to the reserve\nDraw 1 skill card\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30053,2,3,3,4,28,60,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,40,There is no shortage of opponents!,Gain +60 Visual at the start of the produce,Gain +28% chance of a Visual SP Lesson,"At the end of a Visual SP lesson, gain +17 Visual","When a Mental (M) skill card is deleted, gain +22 Visual (only thrice per produce)",Signature - Please play against me!,Gain +40 Visual,Random Enhance,Cost: -2 (0)\nSelect 1 skill card from the deck or discard pile and move it to the reserve\nDraw 1 skill card\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30054,0,0,3,0,0,0,0,0.065,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Now, one more game!",Gain +6.5% in Vocal Lessons,"At the end of a Vocal SP lesson, gain +4 Stamina","When acquiring a Mental (M) card, gain +1 Vocal","At the end of a Vocal SP lesson, gain +9 Vocal",Signature - The game is just beginning!,Gain +30 Vocal,Basic Replace,"Cost: -4 (-3)\nParameter: +2 (+5)\nGain +2 (+5) Shield\nGain +3 turns of Damage Reduction\nNext turn, draw 1 more skill card\nOnce per lesson (cannot be duplicated)"
30054,0,0,3,1,0,0,0,0.07,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Now, one more game!",Gain +7.0% in Vocal Lessons,"At the end of a Vocal SP lesson, gain +4 Stamina","When acquiring a Mental (M) card, gain +1 Vocal","At the end of a Vocal SP lesson, gain +9 Vocal",Signature - The game is just beginning!,Gain +35 Vocal,Basic Replace,"Cost: -4 (-3)\nParameter: +2 (+5)\nGain +2 (+5) Shield\nGain +3 turns of Damage Reduction\nNext turn, draw 1 more skill card\nOnce per lesson (cannot be duplicated)"
30054,0,0,3,2,0,0,0,0.075,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Now, one more game!",Gain +7.5% in Vocal Lessons,"At the end of a Vocal SP lesson, gain +5 Stamina","When acquiring a Mental (M) card, gain +1 Vocal","At the end of a Vocal SP lesson, gain +9 Vocal",Signature - The game is just beginning!,Gain +35 Vocal,Basic Replace,"Cost: -4 (-3)\nParameter: +2 (+5)\nGain +2 (+5) Shield\nGain +3 turns of Damage Reduction\nNext turn, draw 1 more skill card\nOnce per lesson (cannot be duplicated)"
30054,0,0,3,3,0,0,0,0.08,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Now, one more game!",Gain +8.0% in Vocal Lessons,"At the end of a Vocal SP lesson, gain +5 Stamina","When acquiring a Mental (M) card, gain +2 Vocal","At the end of a Vocal SP lesson, gain +9 Vocal",Signature - The game is just beginning!,Gain +35 Vocal,Basic Replace,"Cost: -4 (-3)\nParameter: +2 (+5)\nGain +2 (+5) Shield\nGain +3 turns of Damage Reduction\nNext turn, draw 1 more skill card\nOnce per lesson (cannot be duplicated)"
30054,0,0,3,4,0,0,0,0.085,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"Now, one more game!",Gain +8.5% in Vocal Lessons,"At the end of a Vocal SP lesson, gain +5 Stamina","When acquiring a Mental (M) card, gain +2 Vocal","At the end of a Vocal SP lesson, gain +13 Vocal",Signature - The game is just beginning!,Gain +40 Vocal,Basic Replace,"Cost: -4 (-3)\nParameter: +2 (+5)\nGain +2 (+5) Shield\nGain +3 turns of Damage Reduction\nNext turn, draw 1 more skill card\nOnce per lesson (cannot be duplicated)"
30055,0,2,3,0,0,48,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Still as clumsy as ever,Gain +48 Vocal at the start of the produce,"When acquiring a skill card with a Impression effect, gain +3 Vocal","At the end of a Vocal SP lesson, gain +13 Vocal",At the end of an outing gain +11 Vocal,Signature - The Determination of a Childhood Friend,Gain +30 Vocal,Random Enhance,"If Vocal is 200+ at the start of a Special Guidance, gain +100 P points"
30055,0,2,3,1,0,51,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Still as clumsy as ever,Gain +51 Vocal at the start of the produce,"When acquiring a skill card with a Impression effect, gain +3 Vocal","At the end of a Vocal SP lesson, gain +13 Vocal",At the end of an outing gain +11 Vocal,Signature - The Determination of a Childhood Friend,Gain +35 Vocal,Random Enhance,"If Vocal is 200+ at the start of a Special Guidance, gain +100 P points"
30055,0,2,3,2,0,54,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Still as clumsy as ever,Gain +54 Vocal at the start of the produce,"When acquiring a skill card with a Impression effect, gain +4 Vocal","At the end of a Vocal SP lesson, gain +13 Vocal",At the end of an outing gain +11 Vocal,Signature - The Determination of a Childhood Friend,Gain +35 Vocal,Random Enhance,"If Vocal is 200+ at the start of a Special Guidance, gain +100 P points"
30055,0,2,3,3,0,57,0,0,0,17,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Still as clumsy as ever,Gain +57 Vocal at the start of the produce,"When acquiring a skill card with a Impression effect, gain +4 Vocal","At the end of a Vocal SP lesson, gain +17 Vocal",At the end of an outing gain +11 Vocal,Signature - The Determination of a Childhood Friend,Gain +35 Vocal,Random Enhance,"If Vocal is 200+ at the start of a Special Guidance, gain +100 P points"
30055,0,2,3,4,0,60,0,0,0,17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Still as clumsy as ever,Gain +60 Vocal at the start of the produce,"When acquiring a skill card with a Impression effect, gain +4 Vocal","At the end of a Vocal SP lesson, gain +17 Vocal",At the end of an outing gain +15 Vocal,Signature - The Determination of a Childhood Friend,Gain +40 Vocal,Random Enhance,"If Vocal is 200+ at the start of a Special Guidance, gain +100 P points"
30056,1,0,3,0,0,48,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,30,Friends make use of one another!,Gain +48 Dance at the start of the produce,"At the end of an exam or an audition, gain +17 Dance (only once per produce)","When replacing a skill card, gain +16 Dance (thrice per produce)","At the end of a class or business, gain +5 Dance",Signature - What gives us power,Gain +30 Dance,Basic Replace,"At the end of class or business, if Dance is 400+, gain +10 Dance and select a card to replace with a different skill card\nTwice per produce"
30056,1,0,3,1,0,51,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,17,35,Friends make use of one another!,Gain +51 Dance at the start of the produce,"At the end of an exam or an audition, gain +17 Dance (only once per produce)","When replacing a skill card, gain +16 Dance (thrice per produce)","At the end of a class or business, gain +5 Dance",Signature - What gives us power,Gain +35 Dance,Basic Replace,"At the end of class or business, if Dance is 400+, gain +10 Dance and select a card to replace with a different skill card\nTwice per produce"
30056,1,0,3,2,0,54,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,22,35,Friends make use of one another!,Gain +54 Dance at the start of the produce,"At the end of an exam or an audition, gain +22 Dance (only once per produce)","When replacing a skill card, gain +16 Dance (thrice per produce)","At the end of a class or business, gain +5 Dance",Signature - What gives us power,Gain +35 Dance,Basic Replace,"At the end of class or business, if Dance is 400+, gain +10 Dance and select a card to replace with a different skill card\nTwice per produce"
30056,1,0,3,3,0,57,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,22,35,Friends make use of one another!,Gain +57 Dance at the start of the produce,"At the end of an exam or an audition, gain +22 Dance (only once per produce)","When replacing a skill card, gain +21 Dance (thrice per produce)","At the end of a class or business, gain +5 Dance",Signature - What gives us power,Gain +35 Dance,Basic Replace,"At the end of class or business, if Dance is 400+, gain +10 Dance and select a card to replace with a different skill card\nTwice per produce"
30056,1,0,3,4,0,60,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,22,40,Friends make use of one another!,Gain +60 Dance at the start of the produce,"At the end of an exam or an audition, gain +22 Dance (only once per produce)","When replacing a skill card, gain +21 Dance (thrice per produce)","At the end of a class or business, gain +7 Dance",Signature - What gives us power,Gain +40 Dance,Basic Replace,"At the end of class or business, if Dance is 400+, gain +10 Dance and select a card to replace with a different skill card\nTwice per produce"
30057,2,0,3,0,0,0,0,0.065,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Me and Misuzu are best friends,Gain +6.5% in Visual Lessons,"At the end of a Visual SP lesson, gain +4 Stamina","When acquiring a Active (A) card, gain +1 Visual","At the end of a Visual SP lesson, gain +9 Visual",Signature - More important than victory,Gain +30 Visual,Basic Replace,"Visual lesson / Visual turn only\nAt the start of a turn, if Stamina is below 50%, gain +10 Fixed Energy\nOnce per lesson"
30057,2,0,3,1,0,0,0,0.07,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Me and Misuzu are best friends,Gain +7.0% in Visual Lessons,"At the end of a Visual SP lesson, gain +4 Stamina","When acquiring a Active (A) card, gain +1 Visual","At the end of a Visual SP lesson, gain +9 Visual",Signature - More important than victory,Gain +35 Visual,Basic Replace,"Visual lesson / Visual turn only\nAt the start of a turn, if Stamina is below 50%, gain +10 Fixed Energy\nOnce per lesson"
30057,2,0,3,2,0,0,0,0.075,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Me and Misuzu are best friends,Gain +7.5% in Visual Lessons,"At the end of a Visual SP lesson, gain +5 Stamina","When acquiring a Active (A) card, gain +1 Visual","At the end of a Visual SP lesson, gain +9 Visual",Signature - More important than victory,Gain +35 Visual,Basic Replace,"Visual lesson / Visual turn only\nAt the start of a turn, if Stamina is below 50%, gain +10 Fixed Energy\nOnce per lesson"
30057,2,0,3,3,0,0,0,0.08,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Me and Misuzu are best friends,Gain +8.0% in Visual Lessons,"At the end of a Visual SP lesson, gain +5 Stamina","When acquiring a Active (A) card, gain +2 Visual","At the end of a Visual SP lesson, gain +9 Visual",Signature - More important than victory,Gain +35 Visual,Basic Replace,"Visual lesson / Visual turn only\nAt the start of a turn, if Stamina is below 50%, gain +10 Fixed Energy\nOnce per lesson"
30057,2,0,3,4,0,0,0,0.085,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Me and Misuzu are best friends,Gain +8.5% in Visual Lessons,"At the end of a Visual SP lesson, gain +5 Stamina","When acquiring a Active (A) card, gain +2 Visual","At the end of a Visual SP lesson, gain +13 Visual",Signature - More important than victory,Gain +40 Visual,Basic Replace,"Visual lesson / Visual turn only\nAt the start of a turn, if Stamina is below 50%, gain +10 Fixed Energy\nOnce per lesson"
30058,2,3,3,0,0,48,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,I'm talking to myself,Gain +48 Visual at the start of the produce,"When replacing a skill card, gain +16 Visual (thrice per produce)","At the end of a Visual SP lesson, gain +13 Visual","When a Active (A) skill card is deleted, gain +17 Visual (only thrice per produce)",Signature - Memories of Katekoime,Gain +30 Visual,Basic Replace,"At the end of class or business, if Visual is 700+, select a card and delete it\Obtain 1 Happy skill card\nTwice per produce"
